region_number,region_name,geo_order,local_authority_name,local_authority_type,constituency_number,constituency_name,official_source_name,name_normalized,source,source_url
6,East Berbice-Corentyne,6.09,KILCOY/HAMPSHIRE,NDC,2,KILCOY (SOUTH),KILCOY (SOUTH),False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.09-KILCOY:HAMPSHIRE.pdf
6,East Berbice-Corentyne,6.09,KILCOY/HAMPSHIRE,NDC,3,ALBION,ALBION,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.09-KILCOY:HAMPSHIRE.pdf
6,East Berbice-Corentyne,6.09,KILCOY/HAMPSHIRE,NDC,4,NIGG (NORTH),NIGG (NORTH),False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.09-KILCOY:HAMPSHIRE.pdf
6,East Berbice-Corentyne,6.09,KILCOY/HAMPSHIRE,NDC,5,NIGG (SOUTH),NIGG (SOUTH),False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.09-KILCOY:HAMPSHIRE.pdf
6,East Berbice-Corentyne,6.09,KILCOY/HAMPSHIRE,NDC,6,BELVEDERE (WEST),BELVEDERE (WEST),False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.09-KILCOY:HAMPSHIRE.pdf
6,East Berbice-Corentyne,6.09,KILCOY/HAMPSHIRE,NDC,7,BELVEDERE (EAST),BELVEDERE (EAST),False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.09-KILCOY:HAMPSHIRE.pdf
6,East Berbice-Corentyne,6.09,KILCOY/HAMPSHIRE,NDC,8,HAMPSHIRE,HAMPSHIRE,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.09-KILCOY:HAMPSHIRE.pdf
6,East Berbice-Corentyne,6.10,MUNICIPALITY OF ROSE HALL,MUNICIPALITY,1,WILLIAMSBURG NORTH,WILLIAMSBURG NORTH,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.10-MUNICIPALITY%20OF%20ROSE%20HALL.pdf
6,East Berbice-Corentyne,6.10,MUNICIPALITY OF ROSE HALL,MUNICIPALITY,2,WILLIAMSBURG CENTRAL,WILLIAMSBURG CENTRAL,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.10-MUNICIPALITY%20OF%20ROSE%20HALL.pdf
6,East Berbice-Corentyne,6.10,MUNICIPALITY OF ROSE HALL,MUNICIPALITY,3,WILLIAMSBURG SOUTH,WILLIAMSBURG SOUTH,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.10-MUNICIPALITY%20OF%20ROSE%20HALL.pdf
6,East Berbice-Corentyne,6.10,MUNICIPALITY OF ROSE HALL,MUNICIPALITY,4,ROSE HALL LOWER NORTHWEST,ROSE HALL LOWER NORTHWEST,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.10-MUNICIPALITY%20OF%20ROSE%20HALL.pdf
6,East Berbice-Corentyne,6.10,MUNICIPALITY OF ROSE HALL,MUNICIPALITY,5,ROSE HALL UPPER NORTHWEST,ROSE HALL UPPER NORTHWEST,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.10-MUNICIPALITY%20OF%20ROSE%20HALL.pdf
6,East Berbice-Corentyne,6.10,MUNICIPALITY OF ROSE HALL,MUNICIPALITY,6,ROSE HALL NORTH EAST,ROSE HALL NORTH EAST,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.10-MUNICIPALITY%20OF%20ROSE%20HALL.pdf
6,East Berbice-Corentyne,6.10,MUNICIPALITY OF ROSE HALL,MUNICIPALITY,7,ROSE HALL CENTRAL,ROSE HALL CENTRAL,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.10-MUNICIPALITY%20OF%20ROSE%20HALL.pdf
6,East Berbice-Corentyne,6.11,PORT MOURANT/JOHNS,NDC,1,PORT MOURANT NORTH,PORT MOURANT NORTH,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.11-PORT%20MOURANT:JOHNS.pdf
6,East Berbice-Corentyne,6.11,PORT MOURANT/JOHNS,NDC,2,PORT MOURANT SOUTH,PORT MOURANT SOUTH,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.11-PORT%20MOURANT:JOHNS.pdf
6,East Berbice-Corentyne,6.11,PORT MOURANT/JOHNS,NDC,3,HASWELL,HASWELL,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.11-PORT%20MOURANT:JOHNS.pdf
6,East Berbice-Corentyne,6.11,PORT MOURANT/JOHNS,NDC,4,ANKERVILLE,ANKERVILLE,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.11-PORT%20MOURANT:JOHNS.pdf
6,East Berbice-Corentyne,6.11,PORT MOURANT/JOHNS,NDC,5,RESOURCE,RESOURCE,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.11-PORT%20MOURANT:JOHNS.pdf
6,East Berbice-Corentyne,6.11,PORT MOURANT/JOHNS,NDC,6,TAIN NORTH,TAIN NORTH,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.11-PORT%20MOURANT:JOHNS.pdf
6,East Berbice-Corentyne,6.11,PORT MOURANT/JOHNS,NDC,7,CLIFTON NORTH,CLIFTON NORTH,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.11-PORT%20MOURANT:JOHNS.pdf
6,East Berbice-Corentyne,6.11,PORT MOURANT/JOHNS,NDC,8,JOHNS NORTH,JOHNS NORTH,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.11-PORT%20MOURANT:JOHNS.pdf
6,East Berbice-Corentyne,6.11,PORT MOURANT/JOHNS,NDC,9,RESOURCE SUGAR LANDS - JOHNS SOUTH,RESOURCE SUGAR LANDS-JOHNS SOUTH,True,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.11-PORT%20MOURANT:JOHNS.pdf
6,East Berbice-Corentyne,6.12,BLOOMFIELD/WHIM,NDC,1,BLOOMFIELD NORTH,BLOOMFIELD NORTH,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.12-BLOOMFIELD:WHIM.pdf
6,East Berbice-Corentyne,6.12,BLOOMFIELD/WHIM,NDC,2,BLOOMFIELD SOUTH,BLOOMFIELD SOUTH,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.12-BLOOMFIELD:WHIM.pdf
6,East Berbice-Corentyne,6.12,BLOOMFIELD/WHIM,NDC,3,LETTER KENNY NORTH,LETTER KENNY NORTH,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.12-BLOOMFIELD:WHIM.pdf
6,East Berbice-Corentyne,6.12,BLOOMFIELD/WHIM,NDC,4,LETTER KENNY SOUTH,LETTER KENNY SOUTH,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.12-BLOOMFIELD:WHIM.pdf
6,East Berbice-Corentyne,6.12,BLOOMFIELD/WHIM,NDC,5,AUCHLYNE,AUCHLYNE,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.12-BLOOMFIELD:WHIM.pdf
6,East Berbice-Corentyne,6.12,BLOOMFIELD/WHIM,NDC,6,WHIM NORTHWEST,WHIM NORTHWEST,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.12-BLOOMFIELD:WHIM.pdf
6,East Berbice-Corentyne,6.12,BLOOMFIELD/WHIM,NDC,7,WHIM NORTHEAST & SOUTH,WHIM NORTHEAST & SOUTH,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.12-BLOOMFIELD:WHIM.pdf
6,East Berbice-Corentyne,6.13,LANCASTER/HOGSTYE,NDC,1,LANCASTER,LANCASTER,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.13-LANCASTER:HOGSTYE.pdf
6,East Berbice-Corentyne,6.13,LANCASTER/HOGSTYE,NDC,2,LIVERPOOL,LIVERPOOL,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.13-LANCASTER:HOGSTYE.pdf
6,East Berbice-Corentyne,6.13,LANCASTER/HOGSTYE,NDC,3,MANCHESTER,MANCHESTER,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.13-LANCASTER:HOGSTYE.pdf
6,East Berbice-Corentyne,6.13,LANCASTER/HOGSTYE,NDC,4,ULVERSTON,ULVERSTON,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.13-LANCASTER:HOGSTYE.pdf
6,East Berbice-Corentyne,6.13,LANCASTER/HOGSTYE,NDC,5,ALNESS (NORTH),ALNESS (NORTH),False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.13-LANCASTER:HOGSTYE.pdf
6,East Berbice-Corentyne,6.13,LANCASTER/HOGSTYE,NDC,6,ALNESS (SOUTH),ALNESS (SOUTH),False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.13-LANCASTER:HOGSTYE.pdf
6,East Berbice-Corentyne,6.13,LANCASTER/HOGSTYE,NDC,7,SALTON - HOGSTYE,SALTON - HOGSTYE,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.13-LANCASTER:HOGSTYE.pdf
6,East Berbice-Corentyne,6.14,ADVENTURE/NO. 28 OR BUSH LOT,NDC,1,ADVENTURE/LIMLAIR,ADVENTURE/LIMLAIR,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.14-ADVENTURE:NO.%2028%20OR%20BUSH%20LOT.pdf
6,East Berbice-Corentyne,6.14,ADVENTURE/NO. 28 OR BUSH LOT,NDC,2,FRIENDSHIP,FRIENDSHIP,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.14-ADVENTURE:NO.%2028%20OR%20BUSH%20LOT.pdf
6,East Berbice-Corentyne,6.14,ADVENTURE/NO. 28 OR BUSH LOT,NDC,3,NURNEY,NURNEY,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.14-ADVENTURE:NO.%2028%20OR%20BUSH%20LOT.pdf
6,East Berbice-Corentyne,6.14,ADVENTURE/NO. 28 OR BUSH LOT,NDC,4,KILDONAN,KILDONAN,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.14-ADVENTURE:NO.%2028%20OR%20BUSH%20LOT.pdf
6,East Berbice-Corentyne,6.14,ADVENTURE/NO. 28 OR BUSH LOT,NDC,5,BUSHLOT (NORTH),BUSHLOT (NORTH),False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.14-ADVENTURE:NO.%2028%20OR%20BUSH%20LOT.pdf
6,East Berbice-Corentyne,6.14,ADVENTURE/NO. 28 OR BUSH LOT,NDC,6,BUSHLOT (SOUTH),BUSHLOT (SOUTH),False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.14-ADVENTURE:NO.%2028%20OR%20BUSH%20LOT.pdf
6,East Berbice-Corentyne,6.14,ADVENTURE/NO. 28 OR BUSH LOT,NDC,7,BUSHLOT FARM,BUSHLOT FARM,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.14-ADVENTURE:NO.%2028%20OR%20BUSH%20LOT.pdf
6,East Berbice-Corentyne,6.15,MAIDA/TARLOGIE,NDC,1,MAIDA,MAIDA,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.15-MAIDA:TARLOGIE.pdf
6,East Berbice-Corentyne,6.15,MAIDA/TARLOGIE,NDC,2,KILMARNOCK,KILMARNOCK,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.15-MAIDA:TARLOGIE.pdf
6,East Berbice-Corentyne,6.15,MAIDA/TARLOGIE,NDC,3,PHILLIPI,PHILLIPI,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.15-MAIDA:TARLOGIE.pdf
6,East Berbice-Corentyne,6.15,MAIDA/TARLOGIE,NDC,4,CROMARTY,CROMARTY,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.15-MAIDA:TARLOGIE.pdf
6,East Berbice-Corentyne,6.15,MAIDA/TARLOGIE,NDC,5,WELLINGTON PARK,WELLINGTON PARK,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.15-MAIDA:TARLOGIE.pdf
6,East Berbice-Corentyne,6.15,MAIDA/TARLOGIE,NDC,6,TARLOGIE,TARLOGIE,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.15-MAIDA:TARLOGIE.pdf
6,East Berbice-Corentyne,6.16,MACEDONIA/JOPPA,NDC,1,NO.35 & NO.36,NO.35 & NO.36,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.16-MACEDONIA:JOPPA.pdf
6,East Berbice-Corentyne,6.16,MACEDONIA/JOPPA,NDC,2,BRIGHTON,BRIGHTON,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.16-MACEDONIA:JOPPA.pdf
6,East Berbice-Corentyne,6.16,MACEDONIA/JOPPA,NDC,3,KILTEARN,KILTEARN,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.16-MACEDONIA:JOPPA.pdf
6,East Berbice-Corentyne,6.16,MACEDONIA/JOPPA,NDC,4,EVERSHAM - DINGWALL,EVERSHAM - DINGWALL,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.16-MACEDONIA:JOPPA.pdf
6,East Berbice-Corentyne,6.16,MACEDONIA/JOPPA,NDC,5,JA V A - JOPPA (NORTH),JA V A - JOPPA (NORTH),False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.16-MACEDONIA:JOPPA.pdf
6,East Berbice-Corentyne,6.16,MACEDONIA/JOPPA,NDC,6,JA V A - JOPPA (SOUTH),JA V A - JOPPA (SOUTH),False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.16-MACEDONIA:JOPPA.pdf
6,East Berbice-Corentyne,6.17,BLACK BUSH POLDER,NDC,1,LESBEHOLDEN NORTH,LESBEHOLDEN NORTH,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.17-BLACK%20BUSH%20POLDER.pdf
6,East Berbice-Corentyne,6.17,BLACK BUSH POLDER,NDC,2,LESBEHOLDEN SOUTH,LESBEHOLDEN SOUTH,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.17-BLACK%20BUSH%20POLDER.pdf
6,East Berbice-Corentyne,6.17,BLACK BUSH POLDER,NDC,3,MIBIKURI NORTH,MIBIKURI NORTH,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.17-BLACK%20BUSH%20POLDER.pdf
6,East Berbice-Corentyne,6.17,BLACK BUSH POLDER,NDC,4,MIBIKURI SOUTH,MIBIKURI SOUTH,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.17-BLACK%20BUSH%20POLDER.pdf
6,East Berbice-Corentyne,6.17,BLACK BUSH POLDER,NDC,5,MIBIKURI SOUTH,MIBIKURI SOUTH,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.17-BLACK%20BUSH%20POLDER.pdf
6,East Berbice-Corentyne,6.17,BLACK BUSH POLDER,NDC,6,JOHANNA SOUTH,JOHANNA SOUTH,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.17-BLACK%20BUSH%20POLDER.pdf
6,East Berbice-Corentyne,6.17,BLACK BUSH POLDER,NDC,7,JOHANNA NORTH,JOHANNA NORTH,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.17-BLACK%20BUSH%20POLDER.pdf
6,East Berbice-Corentyne,6.17,BLACK BUSH POLDER,NDC,8,YAKUSARI NORTH,YAKUSARI NORTH,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.17-BLACK%20BUSH%20POLDER.pdf
6,East Berbice-Corentyne,6.17,BLACK BUSH POLDER,NDC,9,YAKUSARI SOUTH,YAKUSARI SOUTH,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.17-BLACK%20BUSH%20POLDER.pdf
6,East Berbice-Corentyne,6.18,GOOD HOPE/NO. 51,NDC,1,GOOD HOPE NO.44 - 45,GOOD HOPE NO.44 - 45,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.18-GOOD%20HOPE:NO.%2051.pdf
6,East Berbice-Corentyne,6.18,GOOD HOPE/NO. 51,NDC,2,NO.46,NO.46,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.18-GOOD%20HOPE:NO.%2051.pdf
6,East Berbice-Corentyne,6.18,GOOD HOPE/NO. 51,NDC,3,RISING SUN (NO.47),RISING SUN (NO.47),False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.18-GOOD%20HOPE:NO.%2051.pdf
6,East Berbice-Corentyne,6.18,GOOD HOPE/NO. 51,NDC,4,FLOYD WARD (NO.48),FLOYD WARD (NO.48),False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.18-GOOD%20HOPE:NO.%2051.pdf
6,East Berbice-Corentyne,6.18,GOOD HOPE/NO. 51,NDC,5,NO.49 & NO.50 (NORTH),NO.49 & NO.50 (NORTH),False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.18-GOOD%20HOPE:NO.%2051.pdf
6,East Berbice-Corentyne,6.18,GOOD HOPE/NO. 51,NDC,6,NO.49 - NO.50 (SOUTH),NO.49 - NO.50 (SOUTH),False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.18-GOOD%20HOPE:NO.%2051.pdf
6,East Berbice-Corentyne,6.18,GOOD HOPE/NO. 51,NDC,7,NO.51,NO.51,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.18-GOOD%20HOPE:NO.%2051.pdf
6,East Berbice-Corentyne,6.19,NO.52/NO.63,NDC,1,NO.52 – NO.0 VILLAGE,NO.52 – NO.0 VILLAGE,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.19-NO.52:NO.63.pdf
6,East Berbice-Corentyne,6.19,NO.52/NO.63,NDC,2,NO.55 – 58 VILLAGE,NO.55 – 58 VILLAGE,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.19-NO.52:NO.63.pdf
6,East Berbice-Corentyne,6.19,NO.52/NO.63,NDC,3,NO.59– 60 VILLAGE,NO.59– 60 VILLAGE,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.19-NO.52:NO.63.pdf
6,East Berbice-Corentyne,6.19,NO.52/NO.63,NDC,4,NO.61 – 63 VILLAGE,NO.61 – 63 VILLAGE,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.19-NO.52:NO.63.pdf
6,East Berbice-Corentyne,6.20,NO. 64/NO. 74,NDC,1,NO.64 VILLAGE,NO.64 VILLAGE,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.20-NO.%2064:NO.%2074.pdf
6,East Berbice-Corentyne,6.20,NO. 64/NO. 74,NDC,2,NO.65 - 67 VILLAGE,NO.65 - 67 VILLAGE,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.20-NO.%2064:NO.%2074.pdf
6,East Berbice-Corentyne,6.20,NO. 64/NO. 74,NDC,3,NO.68/69 VILLAGE,NO.68/69 VILLAGE,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.20-NO.%2064:NO.%2074.pdf
6,East Berbice-Corentyne,6.20,NO. 64/NO. 74,NDC,4,NO.70/71 VILLAGE,NO.70/71 VILLAGE,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.20-NO.%2064:NO.%2074.pdf
6,East Berbice-Corentyne,6.20,NO. 64/NO. 74,NDC,5,NO.72 – 74 VILLAGE,NO.72 – 74 VILLAGE,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.20-NO.%2064:NO.%2074.pdf
6,East Berbice-Corentyne,6.21,CRABWOOD CREEK/MOLESON,NDC,1,GRANT 1804 & GRANT 1806,GRANT 1804 & GRANT 1806,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.21-CRABWOOD%20CREEK:MOLESON.pdf
6,East Berbice-Corentyne,6.21,CRABWOOD CREEK/MOLESON,NDC,2,GRANT 1805,GRANT 1805,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.21-CRABWOOD%20CREEK:MOLESON.pdf
6,East Berbice-Corentyne,6.21,CRABWOOD CREEK/MOLESON,NDC,3,GRANT 1803,GRANT 1803,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.21-CRABWOOD%20CREEK:MOLESON.pdf
